"","Election Year","District Number","District","Constituency No","Constituency","Position","Candidate's Name","Sex","Age","Category","Party","Total Votes","Votes Polled (%)","Public Meeting Non-Star","Public Meeting Star","Campaign Material","Media","Vehicle","Campaign Worker","Other Expenditure","Publication of Criminal Case","Own Fund","Party Fund","Another Person Fund","Total_Exp","Total_Fund_Rec","PMSbyTE","PMNSbyTE","CMbyTE","MedbyTE","VehbyTE","CWbyTE","OEbyTE","PoCCbyTE","OFbyTF","PFbyTF","APFbyTF"
"852",2020,6,"Bhagalpur","152","Bihpur",2,"Shailesh Kumar","MALE",44,"GENERAL","RJD",66809,44.4536859,116235,42737,225826,0,6241005,96900,0,0,5e+05,0,980000,6722703,1480000,0.00635711558282435,0.0172899204382523,0.0335915479235064,0,0.928347570910094,0.0144138451453232,0,0,0.337837837837838,0,0.662162162162162
"853",2020,6,"Bhagalpur","152","Bihpur",3,"Md. Haidar Ali","MALE",42,"GENERAL","BSP",3553,2.364111811,42838,0,45750,0,141250,18900,0,0,0,0,248750,248738,248750,0,0.172221373493395,0.18392847092121,0,0.567866590549092,0.0759835650363033,0,0,0,0,1
"854",2020,6,"Bhagalpur","152","Bihpur",4,"Md. Sanovar","MALE",34,"GENERAL","IND",1364,0.9075847201,0,0,7000,0,14344,11020,12400,0,4000,0,49000,44764,53000,0,0,0.156375659011706,0,0.320436064694844,0.246179966044143,0.277008310249307,0,0.0754716981132075,0,0.924528301886792
"855",2020,6,"Bhagalpur","152","Bihpur",5,"Gautam Kumar Pritam","MALE",38,"GENERAL","SP(I)",1075,0.7152885441,0,0,25000,0,90800,20000,18525,0,0,140000,15000,154325,155000,0,0,0.161995788109509,0,0.588368702413737,0.129596630487607,0.120038878989146,0,0,0.903225806451613,0.0967741935483871
"856",2020,6,"Bhagalpur","153","Gopalpur",3,"Sures Bhagat","MALE",68,"GENERAL","LJP",23406,14.37511899,59636,38370,0,125193,291750,0,0,0,434949,0,80000,514949,514949,0.074512233250283,0.11580952676867,0,0.243117279575259,0.566560960405788,0,0,0,0.844644809485988,0,0.155355190514012
"857",2020,6,"Bhagalpur","153","Gopalpur",5,"Ruchi Singh","FEMALE",28,"GENERAL","IND",1419,0.8714984984,0,0,0,0,44100,1500,31200,0,21000,0,37000,76800,58000,0,0,0,0,0.57421875,0.01953125,0.40625,0,0.362068965517241,0,0.637931034482759
"858",2020,6,"Bhagalpur","154","Pirpainti",1,"LALAN KUMAR","MALE",47,"SC","BJP",96229,48.539463,0,432219.6,294416.3,27400,327081,461830,127189,0,18000,1500000,10000,1670135.9,1528000,0.258793071869181,0,0.176282840216775,0.0164058505658132,0.195840949230539,0.276522407547793,0.0761548805698985,0,0.0117801047120419,0.981675392670157,0.00654450261780105
"859",2020,6,"Bhagalpur","154","Pirpainti",3,"AMAN KUMAR","MALE",38,"SC","IND",12720,6.4161736,0,0,115405,0,437381,258620,0,0,646500,0,170000,811406,816500,0,0,0.14222842818515,0,0.539040874728558,0.318730697086292,0,0,0.791794243723209,0,0.208205756276791
"860",2020,6,"Bhagalpur","154","Pirpainti",4,"AWADH KISHOR BHARTI","MALE",41,"SC","IND",4030,2.032797139,0,0,2000,0,4000,12000,5000,0,25000,0,0,23000,25000,0,0,0.0869565217391304,0,0.173913043478261,0.521739130434783,0.217391304347826,0,1,0,0
"861",2020,6,"Bhagalpur","154","Pirpainti",5,"AJAY KUMAR PASWAN","MALE",35,"SC","IND",2491,1.256500663,0,0,25676,0,53628,12605,5000,0,50000,0,50000,96909,1e+05,0,0,0.264949591885171,0,0.553385134507631,0.13007047849013,0.0515947951170686,0,0.5,0,0.5
"862",2020,6,"Bhagalpur","155","Kahalgaon",2,"SHUBHANAND MUKESH","MALE",42,"GENERAL","INC",72645,35.3567309,584071,259324,296686,128982,751650,162300,10000,0,2000,2e+06,0,2193013,2002000,0.118250097012649,0.266332666518621,0.135286931723615,0.0588149728250585,0.342747626211062,0.0740077692197903,0.00455993648920458,0,0.000999000999000999,0.999000999000999,0
"863",2020,6,"Bhagalpur","155","Kahalgaon",3,"BIJAY KUMAR YADAV","MALE",57,"GENERAL","IND",3107,1.51219441,8279,0,142650,0,18645,1950,11000,0,52100,0,31200,182524,83300,0,0.0453584186189213,0.781541057614341,0,0.102150950012053,0.0106835265499332,0.0602660472047512,0,0.625450180072029,0,0.374549819927971
"864",2020,6,"Bhagalpur","155","Kahalgaon",4,"ANUJ KUMAR MANDAL","MALE",47,"GENERAL","NCP",2105,1.024515363,0,0,96592,0,215466,185980,360,0,550000,0,9500,498398,559500,0,0,0.193804951063207,0,0.432317144129792,0.373155590512,0.000722314295001184,0,0.98302055406613,0,0.0169794459338695
"865",2020,6,"Bhagalpur","155","Kahalgaon",5,"MAHENDRA TANTI","MALE",45,"SC","IND",1973,0.960270219,9841,0,0,0,7035,0,5000,0,22000,0,3500,21876,25500,0,0.449853720972756,0,0,0.321585298957762,0,0.228560980069483,0,0.862745098039216,0,0.137254901960784
"866",2020,6,"Bhagalpur","156","Bhagalpur",2,"ROHIT PANDEY","MALE",36,"GENERAL","BJP",64389,39.8266872,262340,219715,68933,363476,244900,504160,50650,0,35000,1500000,12000,1714174,1547000,0.128175436099252,0.153041639880199,0.0402135372488441,0.21204148470342,0.142867643541437,0.294112499664561,0.0295477588622859,0,0.0226244343891403,0.96961861667744,0.00775694893341952
"867",2020,6,"Bhagalpur","156","Bhagalpur",5,"SYED SHAH ALI SAJJAD ALAM","MALE",54,"GENERAL","RLSP",2743,1.696634565,71675,0,428251,208739,201860,17600,0,0,130000,0,885100,928125,1015100,0,0.0772255892255892,0.461415218855219,0.224903973063973,0.217492255892256,0.018962962962963,0,0,0.128066200374347,0,0.871933799625653
"868",2020,6,"Bhagalpur","157","Sultanganj",1,"Lalit Narayan Mandal","MALE",62,"GENERAL","JD(U)",72823,42.57733707,31300,33563,96144,22579,387119.54,40000,147313,0,761000,1e+06,1000,758018.54,1762000,0.0442772811335195,0.0412918660274457,0.126835947838426,0.0297868703844632,0.510699302948448,0.0527691578625504,0.194339573805147,0,0.431895573212259,0.567536889897843,0.000567536889897843
"869",2020,6,"Bhagalpur","157","Sultanganj",3,"Nilam Devi","FEMALE",43,"GENERAL","LJP",10222,5.97648462,200700,58810,2340,126109,266500,290389,4140,0,8e+05,0,151000,948988,951000,0.0619712788781312,0.211488448747508,0.00246578460423103,0.132887876348278,0.280825468815201,0.305998600614549,0.00436254199210106,0,0.841219768664564,0,0.158780231335436
"870",2020,6,"Bhagalpur","157","Sultanganj",4,"Himanshu Prasad @ Himanshu Kumar","MALE",35,"GENERAL","RLSP",5713,3.340212936,31100,25690,41234,0,288450,0,8376,0,394856,0,0,394850,394856,0.0650626820311511,0.0787640876282132,0.104429530201342,0,0.73053058123338,0,0.0212131189059136,0,1,0,0
"871",2020,6,"Bhagalpur","157","Sultanganj",5,"Ravi Suman Kumar @ Arun Mandal","MALE",35,"GENERAL","BHRTSBLP",4692,2.743266077,0,0,180000,47000,340815,29043,20000,0,1e+06,0,0,616858,1e+06,0,0,0.291801354606733,0.0761925759250913,0.552501548168298,0.0470821485657963,0.0324223727340814,0,1,0,0
"872",2020,6,"Bhagalpur","158","Nathnagar",1,"ALI ASHRAF SIDDIQUI","MALE",66,"GENERAL","RJD",78832,40.41340278,118090,47057,82550,99850,443505,75230,0,0,866282,0,0,866282,866282,0.0543206484724374,0.136318196614959,0.0952922951186796,0.115262697366446,0.511963771612477,0.0868423908150002,0,0,1,0,0
"873",2020,6,"Bhagalpur","158","Nathnagar",2,"LAKSHMI KANT MANDAL","MALE",66,"GENERAL","JD(U)",71076,36.43727187,169200,357200,56990,21350,357569,0,389884,0,50000,1e+06,425000,1352193,1475000,0.264163473705307,0.125130066491987,0.0421463504100376,0.0157891661915126,0.264436363743933,0,0.288334579457222,0,0.0338983050847458,0.677966101694915,0.288135593220339
"874",2020,4,"Banka","159","Amarpur",1,"Jayant Raj","MALE",35,"GENERAL","JD(U)",54308,33.12816822,28659,71022,97863,23302,468097,111265,12000,0,25000,1e+06,120000,812208,1145000,0.0874431180190296,0.0352852963772827,0.120490071508776,0.0286896952504777,0.576326507495617,0.136990770837027,0.0147745405117901,0,0.0218340611353712,0.873362445414847,0.104803493449782
"875",2020,4,"Banka","160","Dhoraiya",3,"Dipak Kumar Paswan","MALE",45,"SC","LJP",4108,2.271282213,24540,0,6500,0,201590,26118,0,0,243000,0,19998,258748,262998,0,0.094841312783094,0.0251209671185864,0,0.779097809451667,0.100939910646652,0,0,0.923961398946,0,0.0760386010540004
"876",2020,4,"Banka","160","Dhoraiya",4,"Shiv Shankar","MALE",64,"SC","RLSP",3157,1.745481486,350278,0,0,11651,327631,527940,0,0,1210030,0,9500,1217500,1219530,0,0.287702669404517,0,0.00956960985626283,0.269101437371663,0.433626283367556,0,0,0.992210113732339,0,0.00778988626766049
"877",2020,4,"Banka","160","Dhoraiya",5,"Ranjeet Sharma","MALE",59,"SC","IND",3108,1.718389756,9250,0,0,0,0,0,0,0,0,0,12000,9250,12000,0,1,0,0,0,0,0,0,0,0,1
"878",2020,4,"Banka","161","Banka",2,"Javed Iqbal Ansari","MALE",56,"GENERAL","RJD",52934,33.23517778,10400,0,103461,81562,582527,55500,449544,0,2560000,381243,0,1282994,2941243,0,0.00810603946705908,0.0806402835866731,0.0635716145204109,0.454037197368031,0.0432581913867095,0.350386673671116,0,0.870380311997343,0.129619688002657,0
"879",2020,4,"Banka","161","Banka",5,"Naresh Kumar Priyadarshi","MALE",44,"GENERAL","IND",2748,1.725361177,20600,0,6200,0,66100,100,10000,0,110000,0,0,103000,110000,0,0.2,0.0601941747572816,0,0.641747572815534,0.000970873786407767,0.0970873786407767,0,1,0,0
"880",2020,4,"Banka","162","Katoria",1,"Dr. Nikki Hembrom","FEMALE",43,"ST","BJP",74785,47.01211999,245271,42948,160766,0,484900,570000,0,0,8000,1568933,0,1503885,1576933,0.0285580346901525,0.163091592774713,0.106900461138983,0,0.322431568903207,0.379018342492943,0,0,0.00507313880805335,0.994926861191947,0
"881",2020,4,"Banka","162","Katoria",3,"Anjela Hansda","FEMALE",39,"ST","JMM",5606,3.524101687,57187,0,0,0,124528,0,0,0,70100,0,2e+05,181715,270100,0,0.314707096277137,0,0,0.685292903722863,0,0,0,0.259533506108849,0,0.740466493891151
"882",2020,4,"Banka","162","Katoria",4,"Roj Meri Kisku","FEMALE",38,"ST","JAPL",2941,1.848801831,25782,15554,3750,0,98800,0,0,0,1e+05,0,55000,143886,155000,0.108099467634099,0.179183520286894,0.0260622993202952,0,0.686654712758712,0,0,0,0.645161290322581,0,0.354838709677419
"883",2020,4,"Banka","162","Katoria",5,"Etwari Tudu","MALE",30,"ST","APKSP",2101,1.320752345,21150,0,4708,0,10300,0,0,0,77000,0,16000,36158,93000,0,0.584932794955473,0.130206316721058,0,0.284860888323469,0,0,0,0.827956989247312,0,0.172043010752688
"884",2020,4,"Banka","163","Belhar",1,"MANOJ YADAV","MALE",45,"GENERAL","JD(U)",73589,40.15880379,284263,42700,4000,0,530000,504780,0,0,50000,1e+06,7e+05,1365743,1750000,0.0312650330259793,0.208137987893769,0.00292880871437745,0,0.388067154655012,0.369601015710862,0,0,0.0285714285714286,0.571428571428571,0.4
"885",2020,4,"Banka","163","Belhar",3,"BRAHMDEV RAY","MALE",49,"GENERAL","BSP",6127,3.343611013,0,0,18000,0,75312,71849,10000,0,26500,0,237111,175161,263611,0,0,0.10276260126398,0,0.429958723688492,0.410188341011983,0.0570903340355444,0,0.100526912761607,0,0.899473087238393
"886",2020,4,"Banka","163","Belhar",4,"Binod Pandit","MALE",45,"GENERAL","IND",5463,2.981254604,0,0,5900,0,74525,19134,10000,0,75000,0,35000,109559,110000,0,0,0.0538522622513897,0,0.680227092251663,0.17464562473188,0.0912750207650672,0,0.681818181818182,0,0.318181818181818
"887",2020,4,"Banka","163","Belhar",5,"KUMARI ARCHANA","FEMALE",46,"GENERAL","LJP",5312,2.898851265,33420,41744,11625,9756,343163,58103,0,0,481000,0,155000,497811,636000,0.0838551177053139,0.0671339122679089,0.0233522360896003,0.0195977991647432,0.689343947803484,0.11671698696895,0,0,0.756289308176101,0,0.243710691823899
"888",2020,22,"Munger","164","Tarapur",1,"Mewa Lal Choudhary","MALE",67,"GENERAL","JD(U)",64468,36.93446464,70864,69804,0,162504.72,179600,30000,972324,0,2610000,0,0,1485096.72,2610000,0.0470029992389991,0.0477167574647933,0,0.109423660972061,0.120934884294943,0.0202007045036097,0.654720993525593,0,1,0,0
"889",2020,22,"Munger","164","Tarapur",2,"Divya Prakash","FEMALE",28,"GENERAL","RJD",57243,32.79517838,110227,0,87618,26378,435610,136300,32080,0,11000,0,1250000,828213,1261000,0,0.133090159174029,0.105791626067207,0.0318492948070122,0.525963731552149,0.164571191227378,0.038733997172225,0,0.00872323552735924,0,0.991276764472641
"890",2020,22,"Munger","164","Tarapur",3,"Mina Devi","FEMALE",47,"GENERAL","LJP",11264,6.453276195,0,0,0,0,113500,0,94375,0,208175,0,0,207875,208175,0,0,0,0,0.546001202645821,0,0.453998797354179,0,1,0,0
"891",2020,22,"Munger","164","Tarapur",4,"Rajesh Kumar Mishra","MALE",44,"GENERAL","IND",10466,5.996092743,0,0,0,0,218603.84,717007,165390,0,1145000,0,0,1101000.84,1145000,0,0,0,0,0.198550111914538,0.651232019041875,0.150217869043588,0,1,0,0
"892",2020,24,"Munger","165","Munger",1,"PRANAV KUMAR","MALE",47,"GENERAL","BJP",75573,45.74193783,269305,12920,0,36352,630420,0,555292,0,4339,1500000,0,1504289,1504339,0.00858877516221949,0.17902477515956,0,0.024165569248994,0.419081705709475,0,0.369139174719751,0,0.00288432328085624,0.997115676719144,0
"893",2020,24,"Munger","165","Munger",3,"SHALINI KUMARI","FEMALE",33,"GENERAL","IND",4497,2.721891342,35900,0,0,0,82800,0,61000,0,179700,0,0,179700,179700,0,0.199777406789093,0,0,0.460767946577629,0,0.339454646633278,0,1,0,0
"894",2020,24,"Munger","165","Munger",4,"KANCHAN KUMARI","FEMALE",40,"GENERAL","IND",1358,0.8219542901,0,0,0,127442,136140,0,160262,0,363000,0,300100,423844,663100,0,0,0,0.300681382772907,0.321203084153604,0,0.378115533073489,0,0.547428743779219,0,0.452571256220781
"895",2020,22,"Munger","166","Jamalpur",2,"SHAILESH KUMAR","MALE",57,"GENERAL","JD(U)",52764,34.73372392,0,155948,90360,77700,526012,194460,72096,0,1004858,1e+06,0,1116576,2004858,0.13966626544006,0,0.0809259736909982,0.0695877396612501,0.471093772389878,0.174157424125183,0.0645688246926318,0,0.501211557127737,0.498788442872263,0
"896",2020,22,"Munger","166","Jamalpur",5,"PANKAJ KUMAR","MALE",45,"GENERAL","IND",3281,2.159831479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"897",2020,19,"Lakhisarai","167","Suryagarha",3,"RAVISHANKER PRASAD SINGH","MALE",55,"GENERAL","LJP",44797,23.60034771,101908,0,481665,0,389000,195820,0,0,7e+05,0,495000,1168393,1195000,0,0.0872206526399936,0.412245708421738,0,0.332935921389464,0.167597717548804,0,0,0.585774058577406,0,0.414225941422594
"898",2020,19,"Lakhisarai","167","Suryagarha",4,"BIPIN KUMAR","MALE",54,"GENERAL","IND",4118,2.16948081,0,0,60546,0,54600,4625,0,0,25000,0,95500,119771,120500,0,0,0.505514690534437,0,0.455869951824732,0.0386153576408313,0,0,0.20746887966805,0,0.79253112033195
"899",2020,19,"Lakhisarai","167","Suryagarha",5,"GANESH KUMAR","MALE",37,"GENERAL","RLSP",3714,1.956641994,0,0,187000,0,112000,8500,0,0,60000,0,249000,307500,309000,0,0,0.608130081300813,0,0.364227642276423,0.0276422764227642,0,0,0.194174757281553,0,0.805825242718447
"900",2020,19,"Lakhisarai","168","Lakhisarai",2,"AMARESH KUMAR","MALE",41,"GENERAL","INC",63729,32.80113645,143980,148664,329580,1e+05,32917.6,283282,0,0,91000,2e+06,250000,1038423.6,2341000,0.143163156153231,0.138652472844415,0.31738492846272,0.0962998144495175,0.0316995877212344,0.272800040368882,0,0,0.0388722768047843,0.854335753951303,0.106791969243913
"901",2020,19,"Lakhisarai","168","Lakhisarai",3,"KUMARI BABITA","FEMALE",51,"GENERAL","IND",4922,2.53333951,6700,0,299256,600,218600,2200,0,0,50000,0,756000,527356,806000,0,0.0127048900552947,0.567464862445862,0.00113775134823535,0.414520741207078,0.00417175494352961,0,0,0.0620347394540943,0,0.937965260545906
"902",2020,24,"Nalanda","171","Asthawan",2,"ANIL KUMAR","MALE",59,"GENERAL","RJD",39925,27.70491576,200590,0,164011,90312,520701,899325,45810,0,1567226,0,208000,1920749,1775226,0,0.104433218499658,0.0853890851954107,0.0470191576306951,0.271092683114764,0.46821578457154,0.0238500709879323,0,0.882831819723235,0,0.117168180276765
"903",2020,24,"Nalanda","171","Asthawan",3,"RAMESH KUMAR","MALE",45,"GENERAL","LJP",21844,15.15807589,180000,12000,104160,53200,194500,363860,0,0,13000,0,1153000,907720,1166000,0.0132199356629798,0.198299034944697,0.114749041554664,0.0586083814392103,0.214273123870797,0.400850482527652,0,0,0.0111492281303602,0,0.98885077186964
"904",2020,24,"Nalanda","171","Asthawan",5,"GAURI KUMAR","MALE",31,"GENERAL","IND",3608,2.503677797,12000,0,10850,0,17420,0,1700,0,41970,0,0,41970,41970,0,0.285918513223731,0.25851798903979,0,0.415058375029783,0,0.0405051227066953,0,1,0,0
"905",2020,24,"Nalanda","172","Biharsharif",2,"Sunil Kumar","MALE",54,"GENERAL","RJD",66786,36.33761895,121434,18585,32220,576592,234233,15700,71672,0,1397000,0,0,1070436,1397000,0.0173620842348352,0.113443494052891,0.0300998845330314,0.538651540120101,0.218820181682978,0.0146669207687335,0.066955894607431,0,1,0,0
"906",2020,24,"Nalanda","173","Rajgir (SC)",1,"KAUSHAL KISHORE","MALE",47,"SC","JD(U)",67191,42.57822896,0,0,0,0,0,0,0,0,742000,0,0,0,742000,0,0,0,0,0,0,0,0,1,0,0
"907",2020,24,"Nalanda","173","Rajgir (SC)",2,"RAVI JOYTI KUMAR","MALE",51,"SC","INC",51143,32.4087804,0,0,0,0,0,0,0,0,225000,2800000,175000,0,3200000,0,0,0,0,0,0,0,0,0.0703125,0.875,0.0546875
"908",2020,24,"Nalanda","173","Rajgir (SC)",4,"SHAMBHU KUMAR","MALE",37,"SC","BSP",4954,3.139297619,0,0,0,0,0,0,0,0,151152,0,0,0,151152,0,0,0,0,0,0,0,0,1,0,0
"909",2020,24,"Nalanda","173","Rajgir (SC)",5,"ASHOK KUMAR","MALE",53,"SC","IND",3842,2.434634931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"910",2020,24,"Nalanda","174","Islampur",1,"Rakesh Kumar Roushan","MALE",50,"GENERAL","RJD",68088,41.64964093,17060,0,192050,10000,217160,0,355707,0,2169771,0,575000,791977,2744771,0,0.0215410296006071,0.242494415873188,0.0126266293086794,0.274199882067282,0,0.449138043150243,0,0.790510756635071,0,0.209489243364929
"911",2020,24,"Nalanda","174","Islampur",2,"Chandra Sen Prasad","MALE",53,"GENERAL","JD(U)",64390,39.38756285,708896,0,0,139500,203500,427000,0,0,305200,1e+06,399000,1478896,1704200,0,0.479341346517943,0,0.0943271196892817,0.137602644134544,0.288728889658232,0,0,0.179086961624222,0.586785588545945,0.234127449829832
"912",2020,24,"Nalanda","174","Islampur",3,"Naresh Prasad Singh","MALE",49,"GENERAL","LJP",8597,5.258811583,1088108,0,0,0,0,0,0,0,0,0,2408003,1088108,2408003,0,1,0,0,0,0,0,0,0,0,1
"913",2020,24,"Nalanda","174","Islampur",4,"Mahendra Singh Yadav","MALE",50,"GENERAL","IND",3750,2.293886639,290279,0,0,10115,0,0,0,0,119394,0,181000,300394,300394,0,0.966327556475828,0,0.0336724435241716,0,0,0,0,0.397458005153232,0,0.602541994846768
"914",2020,24,"Nalanda","174","Islampur",5,"Bharat Prasad Singh","MALE",68,"GENERAL","RLSP",3719,2.274923843,369750,0,0,0,0,0,0,0,99250,3000,330500,369750,432750,0,1,0,0,0,0,0,0,0.229347198151358,0.00693240901213172,0.763720392836511
"915",2020,24,"Nalanda","175","Hilsa",1,"Krishnamurari Sharan urf Prem Mukhiya","MALE",69,"GENERAL","JD(U)",61848,37.35233724,360180,104895,52115,92500,275991,84300,0,0,0,1e+06,351000,969981,1351000,0.108141293489254,0.371326861041608,0.0537278565250247,0.0953626926712998,0.284532377438321,0.0869089188344926,0,0,0,0.74019245003701,0.25980754996299
"916",2020,24,"Nalanda","175","Hilsa",4,"Ramvilaf Paswan","MALE",62,"SC","BSP",3082,1.86133591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"917",2020,24,"Nalanda","175","Hilsa",5,"Dular Chand Prasad","MALE",36,"GENERAL","IND",2843,1.716994806,40760,0,0,0,16000,0,0,0,56760,0,0,56760,56760,0,0.718111346018323,0,0,0.281888653981677,0,0,0,1,0,0
"918",2020,24,"Nalanda","176","Nalanda",1,"Shrawon Kumar","MALE",62,"GENERAL","JD(U)",66066,38.96503727,625861,64289,32195,59290,295900,661500,0,0,950000,1e+06,0,1739035,1950000,0.0369682036301742,0.359889823954089,0.0185131409086074,0.0340936208874462,0.17015183708206,0.380383373537623,0,0,0.487179487179487,0.512820512820513,0
"919",2020,24,"Nalanda","176","Nalanda",4,"Ram Keshwar Prasad","MALE",47,"GENERAL","LJP",10951,6.458785505,243034,0,0,35749,132600,0,0,0,327550,0,269500,411383,597050,0,0.59077307521215,0,0.0868995558883085,0.322327368899541,0,0,0,0.548614018926388,0,0.451385981073612
"920",2020,24,"Nalanda","176","Nalanda",5,"Sonu Kumar","MALE",35,"GENERAL","RLSP",5344,3.151835425,35780,38500,1865,170838,0,0,61288,0,308269,0,0,308271,308269,0.124890112920125,0.116066707539795,0.00604987170379309,0.554181223663595,0,0,0.198812084172692,0,1,0,0
"921",2020,24,"Nalanda","177","Harnaut",1,"HARI NARAYAN SINGH","MALE",73,"GENERAL","JD(U)",65404,41.23625542,616540,20524,93127,67005,511987,224000,0,0,1100000,1e+06,362000,1533183,2462000,0.013386529853253,0.402130730643374,0.060740955254526,0.0437031978570073,0.333937305592353,0.146101280799487,0,0,0.446791226645004,0.406173842404549,0.147034930950447
"922",2020,24,"Nalanda","177","Harnaut",2,"MAMTA DEVI","FEMALE",39,"GENERAL","LJP",38163,24.06120751,7400,0,26500,0,336059,26500,22680,0,0,0,1453001,419139,1453001,0,0.0176552408628164,0.0632248490357614,0,0.801784133664488,0.0632248490357614,0.0541109274011724,0,0,0,1
"923",2020,24,"Nalanda","177","Harnaut",3,"KUNDAN KUMAR","MALE",44,"GENERAL","INC",21144,13.33097952,0,0,20000,0,179000,1689547,0,0,21000,2800000,3119807,1888547,5940807,0,0,0.0105901521116499,0,0.0947818613992662,0.894627986489084,0,0,0.00353487329246683,0.471316438995578,0.525148687711956
"924",2020,24,"Nalanda","177","Harnaut",4,"KAUSHLENDRA KUMAR SINGH","MALE",63,"GENERAL","BSP",6846,4.316301826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"925",2020,24,"Nalanda","177","Harnaut",5,"ASHOK KUMAR SINGH","MALE",62,"GENERAL","IND",2980,1.87884596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"926",2020,26,"Patna","178","Mokama",1,"Anant Kumar Singh","MALE",59,"GENERAL","RJD",78721,52.99114806,25015,1023134,143172,295655,390347,305066,0,0,2025000,0,0,2182389,2025000,0.468813763265852,0.0114622095327643,0.0656033365270811,0.135473098517267,0.178862246831339,0.139785345325696,0,0,1,0,0
"927",2020,26,"Patna","178","Mokama",2,"Rajeev Lochan Narayan Singh","MALE",66,"GENERAL","JD(U)",42964,28.92127495,497320,156760,17322,0,362165,1172365,65778,0,21000,1e+06,869501,2271710,1890501,0.0690052867663566,0.218918788049531,0.00762509299162305,0,0.159423958163674,0.516071593645316,0.0289552803834997,0,0.0111081665653708,0.528960312636703,0.459931520797926
"928",2020,26,"Patna","178","Mokama",3,"Suresh Singh Nishad","MALE",52,"GENERAL","LJP",13331,8.973780755,0,37875,29480,0,291662,77714,0,0,15000,0,197872,436731,212872,0.0867238643467031,0,0.0675015055033877,0,0.667829854074934,0.177944776074975,0,0,0.0704648803036567,0,0.929535119696343
"929",2020,26,"Patna","178","Mokama",4,"Dilraj Raushan","MALE",32,"GENERAL","RLSP",4007,2.697317492,0,54892,16680,0,59156,59672,0,0,19400,0,171000,190400,190400,0.288298319327731,0,0.0876050420168067,0,0.310693277310924,0.313403361344538,0,0,0.101890756302521,0,0.898109243697479
"930",2020,26,"Patna","178","Mokama",5,"Dr. Dharambir Kumar","MALE",39,"GENERAL","IND",1723,1.15983979,0,0,21000,0,30452,62786,0,0,114238,0,0,114238,114238,0,0,0.183826747667151,0,0.266566291426671,0.549606960906178,0,0,1,0,0
"931",2020,26,"Patna","179","Barh",1,"GYANENDRA KUMAR SINGH","MALE",61,"GENERAL","BJP",49327,32.94198572,44645,135605,295523,209170,541034,371220,22806,0,0,1500000,377851,1620003,1877851,0.0837066351111695,0.027558590940881,0.18242126712111,0.129117044844979,0.333970986473482,0.229147723800511,0.0140777517078672,0,0,0.798785420142493,0.201214579857507
"932",2020,26,"Patna","179","Barh",2,"SATYENDRA BAHADUR","MALE",45,"GENERAL","INC",39087,26.10341995,0,430054,0,29336,362475,995665,46580,0,60000,2e+06,1e+05,1864110,2160000,0.230702050844639,0,0,0.0157372687234122,0.19444936189388,0.534123522753486,0.0249877957845835,0,0.0277777777777778,0.925925925925926,0.0462962962962963
"933",2020,26,"Patna","179","Barh",3,"KARN VEER SINGH YADAV","MALE",50,"GENERAL","IND",38406,25.64862861,0,0,0,0,631915,361490,0,0,2522101,0,0,993405,2522101,0,0,0,0,0.636110146415611,0.363889853584389,0,0,1,0,0
"934",2020,26,"Patna","179","Barh",4,"RANVEER KUMAR \PANKAJ\""","MALE",38,"GENERAL","IND",5959,3.979591155,12500,0,545495,0,221130,259780,21416,0,1100000,0,0,1060321,1100000,0,0.0117888828005859,0.514462129864447,0,0.208550052295484,0.245001277914896,0.0201976571245877,0,1,0,0
"935",2020,26,"Patna","179","Barh",5,"RANA SUDHIR KUMAR SINGH","MALE",57,"GENERAL","IND",3328,2.222533876,0,0,26600,0,117633,106945,63589,0,516276,0,0,314767,516276,0,0,0.0845069527618842,0,0.37371452534732,0.339759250493222,0.202019271397573,0,1,0,0
"936",2020,26,"Patna","180","Bakhtiarpur",1,"ANIRUDDH KUMAR","MALE",50,"GENERAL","RJD",89483,52.17211323,0,161110,0,416706,178718,471500,138611,0,935500,0,124852,1366645,1060352,0.117887234797625,0,0,0.304911663233685,0.130771341496877,0.345005469598908,0.101424290872904,0,0.882254194833414,0,0.117745805166586
"937",2020,26,"Patna","180","Bakhtiarpur",2,"RANVIJAY SINGH","MALE",44,"GENERAL","BJP",68811,40.11952307,0,283120,870453,0,317400,225000,198465,0,96575,1500000,229130,1894438,1825705,0.14944801571759,0,0.459478219925909,0,0.167543091935445,0.118768732468415,0.10476193995264,0,0.0528973738911818,0.821600422850351,0.125502203258467
"938",2020,26,"Patna","180","Bakhtiarpur",3,"VINOD YADAV","MALE",64,"GENERAL","RLSP",1893,1.103693554,0,0,0,16500,69378,0,0,0,142337,0,0,85878,142337,0,0,0,0.192133025920492,0.807866974079508,0,0,0,1,0,0
"939",2020,26,"Patna","180","Bakhtiarpur",4,"SITA DEVI","FEMALE",36,"GENERAL","IND",1878,1.094947964,0,0,0,0,16200,0,12700,0,28900,0,0,28900,28900,0,0,0,0,0.560553633217993,0,0.439446366782007,0,1,0,0
